id,text,labels
aug_ab3bff89e9,cảm ơn chị em đang ở trong tình cảnh thế này. Thật sự rất áp lực,"[9, 21]"
aug_fa9d579235,"cảm ơn chị iu, nghe xong cảm thấy đỡ áp lực hẳn ạ","[9, 10]"
aug_1a10e2de96,"Hay quá chị ơi, độ tuổi 2x của em nghe thấm từng câu luôn ạ ❤ em cũng đang đứng trước lo lắng nếu lập gia đình thì làm sao có thể theo đuổi sự nghiệp 1 cách tối đa? Em cảm ơn những chia sẻ vô cùng ấm áp và chân thật của chị Trang ạ ❤","[8, 9, 6, 17]"
aug_c6f21bc726,Quá hay luôn bạn ơi. Mình mong bạn ra video mới về áp lực từ mọi người xung quanh.,"[8, 1]"
aug_806551ddf5,"Nếu bạn là người có sẵn khả năng chịu đựng áp lực tốt. Cùng với sự rèn luyện, học tập từ nhỏ cộng với sự định hướng tốt của gia đình và sự may mắn thì xác suất thành công rất cao. Ngược lại nếu thiếu 1 hoặc nhiều trong các yếu tố này thì dễ thất bại hoặc phải trả giá nhiều để thành công. Lập gia đình cũng là mốc vô cùng quan trọng....để thúc đẩy hoặc ngược lại làm chậm hoặc chệch hướng con đường đi,...",[27]
aug_2e0eae3c1d,"mình quan tâm dự án tập postcad emotion energy. Mình tóm tắt 4 giá trị chính mình đúc kết được qua tập này: 1. Phân biệt chính xác động lực cho mục tiêu/hành động đó đến từ bên ngoài hay bên trong. 2. Chấp nhận cắt lỗ đúng thời điểm, chấp nhận đau thương để khép lại vết thương sau bao nhiêu kết quả phản hồi chứ không chờ đến hết thời hạn để bảo tồn nguồn lực còn lại. 3. Sắp xếp chính xác các công việc ưu tiên của bản thân, rồi triển khai từ từ đến khi vận hành ổn định mới triển khai tiếp các kế hoạch khác. 4. Không nên định nghĩa giá trị bản thân qua những gì lớn lao ta từng đạt được hay những gì ta gọi đó là thất bại. Tất cả các lựa chọn đều hoàn toàn không đúng không sai nếu fast forward rồi nhìn lại. và áp lực sản sinh trong quá trình và cho ra kết quả. Nên học cách chung sống với áp lực là điều bắt buộc, quan trọng hơn nữa mình xem nó là áp lực nhiều hơn hay động lực nhiều hơn. cảm ơn tác giả","[8, 9, 12]"
aug_15b8415985,"Cảm ơn Trang thật nhiều đã tặng cho một mình một món quà thật ý nghĩa . Sau khi nghe xong ,mình đã ngồi im suy nghĩ và rút ra cho mình những bài học quí báu rất sâu sắc rất thực tế . Tuy mình chỉ là một người rất bình thường, làm một công việc rất bình thường , so với những gì bạn làm thì mình chỉ là một hạt cát trong sa mạc , nhưng theo dõi CEO Lab và những chia sẻ chân thành của Trang giúp mình có thêm nhiều động lực để dù chỉ là một hạt cát , mình sẽ sống một cuộc đời thật ý nghĩa , vượt qua nhiều áp lực của cuộc sống và có thêm nhiều động lực để thực hiện được những ước mơ và hoài bão của riêng mình ❤. Xin chân thành cảm ơn Trang và đội ngũ CEO Lab đã có những đóng góp rất có ý nghĩa cho những người trẻ và những người không còn trẻ như mình. 😜. Rất trân trọng ❤","[9, 8, 6, 5]"
aug_b91cdc4653,"Áp lực của anh là hy vọng một ngày không xa được mời Lê Diệp Kiều Trang cùng nhau ăn tối dưới ánh nến lung linh kỳ ảo với rượu vang, nến và đầy hoa hồng (Candlelit dinner)","[4, 5]"
aug_9edfb112d8,"Cô ơi làm thêm video để tránh áp lực ngoại cảnh như là các mqh, đồng nghiệp,… đc ko ạ 😢","[21, 4]"
aug_1056a4fa6d,"Zuckerberg từng nói, đại ý thành công của anh ấy có được là nhờ được phép sai lầm và có cơ hội sửa chữa sai lầm nhiều hơn chúng bạn! Đừng xem thường điều này, đặc biệt với một đứa trẻ. Một người thành công phần lớn nhờ vào số lượng hành động hứng khởi, không phải hành động với lý trí đầy sáng suốt, nhận thức rõ ràng về sự nỗ lực hay áp lực. Trí tò mò thôi thúc, người ta được phép hành động, dù sai lầm vẫn có cơ hội sửa chữa, làm lại từ đầu, điều đó quan trọng nhất. Ý chí, nghị lực, kiên nhẫn,... là những nhận thức có sau. Rất nhiều người, trong mỗi chặng cuộc đời, không có nhiều cơ hội để được phép sai lầm, hun đúc ý chí và niềm hứng khởi!","[8, 12, 5]"
aug_588e1a0796,"Em năm nay 33 tuổi đang xây dựng sự nghiệp, vì giúp đỡ 1 người anh mà bị lừa mất 5tỷ tiền vay, giờ áp lực tiền vay và bị lừa, mỏi ngày phải cố găn vận hành doanh nghiệp tạo động lực cho gia đình nhân viên nhưng 1 mình vẫn không quên đc, mong được nghe lời khuyên từ anh Dan đễ có động lực cố gắn vượt qua khó khăn ạ, cảm ơn anh Dan ạ!","[21, 20, 18]"
aug_31f7b2081b,Em có vẻ may mắn khi nhận ra cách để chơi đùa với áp lực từ sớm . Nay em 22 tuổi và đã biết cách khắc chế áp lực từ 1 năm trở lại đây . Giờ nghe những thứ anh chia sẻ nó rất đúng với em hiện tại ... không biết tương lai em thế nào nhưng hiện tại em rất thoải mái khi gặp áp lực,"[10, 8, 9]"
aug_c591f72ab8,Cảm ơn anh Dan. Thích nhất câu của anh là “ cuộc sống luôn luôn có áp lực” em nghĩ rằng chúng ta sống trên đời này thì bắt buộc phải đối diện. Thay vì chối bỏ ta hãy đối diện và chơi đùa với nó. biết ơn nhưng gì mình đang có.,"[9, 8, 5]"
aug_d3ffdd8c93,"Đang áp lực nghe cái thấy vui ngay, cám ơn a 😂","[0, 10]"
aug_3b8decddd2,"Cảm ơn anh Đan. Ngay trong chu kì này, e đang đi qua giai đoạn rất áp lực. Nhưng nghe giọng anh, nghe message anh loan toả, e nhẹ lòng hơn và dũng cảm hơn trên chặng đường vượt qua chu kì này. Hi vọng sẽ có cơ hội được gặp và học từ anh nhiều hơn.","[9, 8, 10]"
aug_ab92e3981d,"Áp lực luôn đến với chúng ta mỗi ngày.. Nhưng hãy biến nó thành niềm vui, trò đùa để vui với nó.. Một ngày mà HAPPY, enjoy thì sẽ nhân đôi giá trị.. Biết ơn những chia sẻ của A","[5, 9]"
aug_7c98e65e6c,Đúng là chơi đùa với áp lực. Cảm ơn anh đã chia sẻ,"[8, 9]"
aug_4ca2680444,Biết ơn anh rất nhiều .e vừa trải qua khoảng thời gian áp lực .sau khi nghe video của anh e thấy mh nên vui đùa với áp lực . và cuộc sống e thấy may mắn hơn.thuận lợi hơn . biết ơn biết ơn,"[9, 10]"
aug_8e7ade4d80,"Cảm ơn a Dan rất nhiều đã chia sẻ, Hãy vui đùa cùng áp lực. Cuộc sống phải có tí áp lực mới phát triển và vui được","[9, 5]"
aug_5b6144ac58,Cám ơn Anh Dan đã chia sẻ áp lực. Chúc Anh nhiều sức khỏe.,[9]
aug_7091bbdefe,"Cảm ơn bạn,nghe xong mình cũng khắc chế dc phần nào áp lực,có thêm dc chút động lực để cố gắng!cảm ơn bạn rất nhiều","[9, 10, 5]"
aug_07bf22cc8c,"Cảm ơn anh vì bài chia sẻ thực sự ý nghĩa , coi áp lực làm niềm vui","[9, 8]"
aug_63e56d5ab1,"Em chào anh Dan , mỗi lần nghe tiếng nhạc nền vang lên là em cảm thấy tâm trạng thoải mái nhẹ nhàng thêm vào đó được nghe giọng anh rất ấm như sự kết hợp tuyệt vời để xoa dịu những áp lực trong cuộc sống thường ngày , cảm ơn anh vì những giá trị anh chia sẻ , chúc anh thật nhiều sức khỏe","[9, 8, 2, 10]"
aug_919b95be6d,"em cảm ơn anh đã chia sẻ ,áp lực cuộc sống ✊✊✊","[9, 6]"
aug_e83c872f81,Kaka. Cách vượt qua áp lực của Vy là ko có ai bằng mình.,"[0, 7]"
aug_f33e8d3cab,Sau một thời gian áp lực học tập Giờ đây có thể vui chơi ❤❤❤,"[10, 2]"
aug_4d4a320936,"Em cảm ơn chị đá giúp em thoát khỏi những suy nghĩ tiêu cực,luôn áp lực chính mình","[9, 10]"
aug_0b0971fe96,"Bài này hay quá, giờ mới biết","[12, 8]"
aug_792ca5474c,"*lần đầu tiên mình viết comment cho Vy thật ra nhìn Vy mình bị áp lực đồng trang lứa ấy :D btw Vy truyền cảm hứng cho mình rất nhiều, cảm ơn Vy nhen","[8, 9, 6]"
aug_2e6032f267,"Em bị áp lực vì đang thất nghiệp, nghe chị nói xong em chỉ muốn khóc","[21, 17]"
aug_14fdc3e67c,Càng xem bà này cành áp lực dữ,"[17, 26]"
aug_75aad9c00e,À thì ra mày chọn cái chết = So you have chosen death,"[12, 0]"
aug_c68d4a2ea0,Giờ mới biết 2h sáng a gọi e k bắt máy là vì 2h sáng e đang ở giữa ngã tư đường 😂,"[12, 0]"
aug_61d5424672,Coi lần 1: à thì ra là vì chơi PC là game bên tới trễ😊😊😊🌝🌝🌝 Coi lần 2: trong sáng lên🌚🌚🌚,"[12, 0]"
aug_ab8e61f506,À thì ra đây chính là meo meo huyền thoại đi chứ đâu😂,"[12, 0]"
aug_d9bf2526f3,Hoá ra là vậy! A thấy tất cả nhưg vờ như hk bjt. A xem e là món đồ thích thì cầm hk thích thì buôg,"[12, 21, 20]"
aug_d0de9fc1de,"á à thì ra mày chọn cái chết, nghe buồn cười quá đi","[12, 0]"
aug_8e521ff687,*hoá ra là* bài này,[12]
aug_f05518a258,"ừ ha, hèn gì kkkkk",[12]
aug_c1cdc95ffb,"Hóa ra bấy lâu nay mình đang vứt đi một thứ quý giá, mọi lần thi thoảng ngứa họng hay lấy vỏ chanh chấm với muối rồi ngâm cũng hiệu quả",[12]
aug_de40a72fb4,À thì ra là con gấu bông đực ở truồng 😅😅😅,"[12, 0]"
aug_010cfb3f11,Bảo sao tìm mãi youtube k thấy hoá ra là chị này hát. Tìm mấy ca sĩ k phải😅,"[12, 0]"
aug_9200000f89,Tưởng đã thua nhưng Hóa Ra Là-Thắng,"[12, 13]"
aug_46b0b29c29,(Hóa ra là cái sự đen của tui nó không cần lí do sinh ra mà nó tự sinh ra nó 🐧)🐧,"[12, 0]"
aug_ceb0c02c85,Tòng phu + không là gì cả = hoá ra là may,"[12, 10]"
aug_3ede38fb36,hóa ra... D ở đây là Đẳng Cấp,[12]
aug_b21167550e,"Hoá ra là như thế sao,một cảm giác nôn nao làm sao íiiii","[12, 13]"
aug_d868ea43f0,"Xem cành cây gió la đà Đưa nhành hoa xuống sa đọa Lâu rồi không ghé qua mà Bây giờ em hóa ra la, là, la, lá, là, lá, la, là Xem cành cây gió la đà Lâu rồi không ghé qua mà Bây giờ em hóa ra la, là, lá [Verse 1: Wala] Bóng dáng em giờ vẫn còn thướt tha Hao mòn vì bao đời đã lướt qua Nhà em từng nói em muốn một bước xa Em chỉ nhận lại toàn vết xước da Nước mắt em đã rơi trong con ngõ vắng Và đêm ấy em đã chơi những viên đỏ trắng Và em thấy em thả rơi thân xác nhỏ nhắn Với tờ giấy lả lơi doã kia rồi, em là thỏ trắng Em như cơn mưa đã bỏ nắng Vài gã đã đón đưa em trong con ngõ vắng Cũng là nơi chốn xưa ta trong hơi cỏ nắng Ta đã cùng nhau trú mưa và cùng nhớ đôi môi đỏ thắm Ey, nhớ đôi môi em đỏ thắm Yeah, nhớ kỉ niệm em bảo ""không"" Anh thì đặt dấu hỏi chấm Anh thì đặt dấu hỏi chấm và tự mình ngồi trả lời Và bên nhau được cả đời Nhớ li rượu em đã mời Ey, nhớ đêm đó ta rã rời và câu hỏi em đã nghe vào khi được cảm giác Xem cành cây gió la đà Đưa nhành hoa xuống sa đọa Lâu rồi không ghé qua mà Bây giờ em hóa ra la, là, la, lá, là, lá, la, là Xem cành cây gió la đà Lâu rồi không ghé qua mà Bây giờ em hóa ra la, là, la [Verse 2: Wala] Anh thấy em bên gã bụng bự không cùng hạng cân Gã là cộng sự, không phải bạn thân Trong sự vụ, em là nạn nhân Em không muốn dậm chân nên là em phải dạng chân Xác em là chợ còn người mua thì đông Nhưng niềm vui chính là họ chứ còn em thì không Em chính là fuck gã kia là kì nhông Em biết trong ly nước của em có pha gì không? Và em cũng đã tưởng mình đã được cầm tay ai đó Dù trên tay của em cầm tiền em bay cùng ai hay gió Quên mất em làm việc để sống nơi đây mai đó Và em gọi đấy là cách em phân biệt mà không ai có Em lại làm thêm vài khói, cho đến đêm dài tối Có nhiều điều em cần nói em lại nhả cho đầy khói Em đang lạc như bầy sói, em bị phạt khi bầy đói Ta còn luyện khi còn khói vì hiện giờ ta vẫn còn lúc Xem cành cây gió la đà Đưa nhành hoa xuống sa đọa Lâu rồi không ghé qua mà Bây giờ em hóa ra la, là, la, lá, là, lá, la, là Xem cành cây gió la đà Lâu rồi không ghé qua mà Bây giờ em hóa ra là... [Verse: Thắng] Trôi giữa phố xá Em lại chơi với phôi pha Tôi một đôi với cô ta Nhưng mà tôi vẫn cố qua Tặng em bứt bông hoa Cách làm quen mất đống quà, la, lá, la, lá, la Em với tôi, quên mất tôi đã từng là Em cứ xa lạ! Ơ kìa tôi vẫn thế mà? Tôi và em chẳng qua là Bây giờ em đã hóa ra là, la, là, la [Wala & Thắng] Gã là cộng sự Gã bụng bự Gã không cùng hạng cân Gọi em là nạn nhân (Là la) Gã bụng bự Gã là cộng sự Gã không cùng hạng cân Gọi em là nạn nhân (Là la) [Outro: Thắng] Xem cành cây gió la đà Đưa nhành hoa xuống sa đọa Lâu rồi không ghé qua mà Bây giờ em hóa ra là Xem cành cây gió la đà Lâu rồi không ghé qua mà Bây giờ em hóa ra...","[21, 20, 18]"
